Teks,label,clean_text,normal_text,removedsw_text,stemmed_text,tokenized_text
"nya sore we atuh gi, kalo mau pagi / siang weekend nya",0,nya sore we atuh gi kalo mau pagi siang weekend nya,nya sore we kalau begitu lagi kalau mau pagi siang weekend nya,nya sore we kalau lagi kalau mau pagi siang weekend nya,nya sore we kalau lagi kalau mau pagi siang weekend nya,"['nya', 'sore', 'we', 'kalau', 'lagi', 'kalau', 'mau', 'pagi', 'siang', 'weekend', 'nya']"
Oh oke de. kalau selanjutnya isi deposit transfer kmn?,0,oh oke de kalau selanjutnya isi deposit transfer kmn,oh oke adik kalau selanjutnya isi deposit transfer kmn,oke adik kalau selanjutnya isi deposit transfer kmn,oke adik kalau lanjut isi deposit transfer kmn,"['oke', 'adik', 'kalau', 'lanjut', 'isi', 'deposit', 'transfer', 'kmn']"
Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?,0,oh oke pak nanti saya lgsg kesana untuk kepastikan buka jam berapa ke bebek komar yg dekat dt bisa,oh oke pak nanti saya langsung kesana untuk kepastikan buka jam berapa ke bebek komar yang dekat dt bisa,oke pak saya langsung kesana kepastikan buka jam berapa bebek komar dekat dt,oke pak saya langsung kesana pasti buka jam berapa bebek komar dekat dt,"['oke', 'pak', 'saya', 'langsung', 'kesana', 'pasti', 'buka', 'jam', 'berapa', 'bebek', 'komar', 'dekat', 'dt']"
Oh pantesan tau gitu lgsg foto dipusatnya aja put,0,oh pantesan tau gitu lgsg foto dipusatnya aja put,oh pantesan tahu begitu langsung foto dipusatnya saja put,pantesan tahu langsung foto dipusatnya put,pantesan tahu langsung foto pusat put,"['pantesan', 'tahu', 'langsung', 'foto', 'pusat', 'put']"
"Oh saya udh berangkat kayanya, ga ada koneksi..",0,oh saya udh berangkat kayanya ga ada koneksi,oh saya sudah berangkat kayaknya tidak ada koneksi,saya berangkat kayaknya ada koneksi,saya berangkat kayak ada koneksi,"['saya', 'berangkat', 'kayak', 'ada', 'koneksi']"
Oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat,0,oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat,oh sudah yah tertawa aku bingung jadi bagaimana sudah ketinggalan banyak chat,yah tertawa aku bingung jadi bagaimana sudah ketinggalan banyak chat,yah tertawa aku bingung jadi bagaimana sudah tinggal banyak chat,"['yah', 'tertawa', 'aku', 'bingung', 'jadi', 'bagaimana', 'sudah', 'tinggal', 'banyak', 'chat']"
"oh, kelurahan dll dari data_pasien ternyata. butuh oge.",0,oh kelurahan dll dari data_pasien ternyata butuh oge,oh kelurahan dan lain-lain dari data_pasien ternyata butuh oge,kelurahan lain-lain data_pasien ternyata butuh oge,lurah lain data pasien nyata butuh oge,"['lurah', 'lain', 'data', 'pasien', 'nyata', 'butuh', 'oge']"
Oiya ya nama1  ih knapa bsa begitu?sayang bgt tabungannya :(,0,oiya ya nama ih knapa bsa begitu sayang bgt tabungannya,oiya iya nama ih knapa bisa begitu sayang banget tabungannya,oiya iya nama ih knapa begitu sayang banget tabungannya,oiya iya nama ih knapa begitu sayang banget tabung,"['oiya', 'iya', 'nama', 'ih', 'knapa', 'begitu', 'sayang', 'banget', 'tabung']"
ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?,0,ok nanti saya lihat dengan kehadiran siapa lagi yg nyaris nilainya,ok nanti saya lihat dengan kehadiran siapa lagi yang nyaris nilainya,nanti lihat kehadiran siapa yang nyaris nilainya,nanti lihat hadir siapa yang nyaris nilai,"['nanti', 'lihat', 'hadir', 'siapa', 'yang', 'nyaris', 'nilai']"
"ok,, kabarin yah, no m3 aku ke blokir, ga ada paket data, smsin aja ke asmul ya, ini kbtulan lagi free wife",0,ok kabarin yah no m aku ke blokir ga ada paket data smsin aja ke asmul ya ini kbtulan lagi free wife,ok kabarin yah nomor m aku ke blokir tidak ada paket data smsin saja ke asmul iya ini kbtulan lagi free wife,kabarin yah nomor m aku blokir ada paket data smsin ke asmul iya kbtulan free wife,kabarin yah nomor m aku blokir ada paket data smsin ke asmul iya kbtulan free wife,"['kabarin', 'yah', 'nomor', 'm', 'aku', 'blokir', 'ada', 'paket', 'data', 'smsin', 'ke', 'asmul', 'iya', 'kbtulan', 'free', 'wife']"
ok. minta yang data dummy diagnosa_pasien ya. punten. makasih,0,ok minta yang data dummy diagnosa_pasien ya punten makasih,ok minta yang data dummy diagnosa_pasien iya punten terima kasih,minta data dummy diagnosa_pasien iya punten terima kasih,minta data dummy diagnosa pasien iya punten terima kasih,"['minta', 'data', 'dummy', 'diagnosa', 'pasien', 'iya', 'punten', 'terima', 'kasih']"
"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?",0,okayyy nanti siang jam an hehe ga kemana mana hari ini,okayyy nanti siang jam an he tidak kemana mana hari ini,okayyy siang jam an he kemana mana hari,okayyy siang jam an he mana mana hari,"['okayyy', 'siang', 'jam', 'an', 'he', 'mana', 'mana', 'hari']"
Oke deh aku jg emang pengen ngumpul sih kapan lg :(,0,oke deh aku jg emang pengen ngumpul sih kapan lg,oke deh aku juga memang ingin berkumpul sih kapan lagi,oke deh aku memang berkumpul sih kapan,oke deh aku memang kumpul sih kapan,"['oke', 'deh', 'aku', 'memang', 'kumpul', 'sih', 'kapan']"
"Oke nama1, nanti udah beres bimbingan aku kesana",0,oke nama nanti udah beres bimbingan aku kesana,oke nama nanti sudah beres bimbingan aku kesana,oke nama sudah beres bimbingan aku kesana,oke nama sudah beres bimbing aku kesana,"['oke', 'nama', 'sudah', 'beres', 'bimbing', 'aku', 'kesana']"
oke gais tp dsni udh redaan hujannya. dtggu ya,0,oke gais tp dsni udh redaan hujannya dtggu ya,oke gais tapi dsni sudah redaan hujannya dtggu iya,oke gais dsni redaan hujannya dtggu iya,oke gais dsni reda hujan dtggu iya,"['oke', 'gais', 'dsni', 'reda', 'hujan', 'dtggu', 'iya']"
Oke kalau untuk dp harus berapa%?,0,oke kalau untuk dp harus berapa,oke kalau untuk dp harus berapa,oke kalau dp berapa,oke kalau dp berapa,"['oke', 'kalau', 'dp', 'berapa']"
"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*",0,oke senin deh ya ke kantor aku sms bapa laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji,oke senin deh iya ke kantor aku sms bapa laporan nyusul saja begitu mengingat di laporan juga ada lampiran dan revisi penguji,oke senin deh iya kantor aku sms bapa laporan nyusul begitu mengingat laporan ada lampiran revisi penguji,oke senin deh iya kantor aku sms bapa lapor nyusul begitu ingat lapor ada lampir revisi uji,"['oke', 'senin', 'deh', 'iya', 'kantor', 'aku', 'sms', 'bapa', 'lapor', 'nyusul', 'begitu', 'ingat', 'lapor', 'ada', 'lampir', 'revisi', 'uji']"
oke. bentar aku solat dulu,0,oke bentar aku solat dulu,oke sebentar aku solat dulu,oke sebentar aku solat dulu,oke sebentar aku solat dulu,"['oke', 'sebentar', 'aku', 'solat', 'dulu']"
Okeee kalau telor butuhnya segimana? ,0,okeee kalau telor butuhnya segimana,okeee kalau telor butuhnya segimana,okeee kalau telor butuhnya segimana,okeee kalau telor butuh segimana,"['okeee', 'kalau', 'telor', 'butuh', 'segimana']"
Okeyyy malem aja ya bahas apa ajanya yg dibawa,0,okeyyy malem aja ya bahas apa ajanya yg dibawa,okeyyy malam saja iya bahas apa ajanya yang dibawa,okeyyy malam iya bahas apa ajanya dibawa,okeyyy malam iya bahas apa aja bawa,"['okeyyy', 'malam', 'iya', 'bahas', 'apa', 'aja', 'bawa']"
Oo kalau kamu misalnya lanjut brp dit?,0,oo kalau kamu misalnya lanjut brp dit,oo kalau kamu misalnya lanjut berapa dit,oo kalau kamu misalnya lanjut berapa dit,oo kalau kamu misal lanjut berapa dit,"['oo', 'kalau', 'kamu', 'misal', 'lanjut', 'berapa', 'dit']"
"ooh iya klo controler, ku kira td modelnya.",0,ooh iya klo controler ku kira td modelnya,ooh iya kalau controler ku kira tadi modelnya,ooh iya kalau controler ku kira tadi modelnya,ooh iya kalau controler ku kira tadi model,"['ooh', 'iya', 'kalau', 'controler', 'ku', 'kira', 'tadi', 'model']"
ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus,0,ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus,ouhhh begitu ya sudah sebentar besok aku chat lagi kalau aku mau pergi ke kampus,ouhhh ya sebentar besok aku chat kalau aku mau pergi kampus,ouhhh ya sebentar besok aku chat kalau aku mau pergi kampus,"['ouhhh', 'ya', 'sebentar', 'besok', 'aku', 'chat', 'kalau', 'aku', 'mau', 'pergi', 'kampus']"
Ouhhh trs ngedeteksi apa dil? Output nya apa?,0,ouhhh trs ngedeteksi apa dil output nya apa,ouhhh terus ngedeteksi apa dil output nya apa,ouhhh terus ngedeteksi apa dil output nya apa,ouhhh terus ngedeteksi apa dil output nya apa,"['ouhhh', 'terus', 'ngedeteksi', 'apa', 'dil', 'output', 'nya', 'apa']"
Pada ga aktif si tombol algoritma2 nya teh ga ngerti,0,pada ga aktif si tombol algoritma nya teh ga ngerti,pada tidak aktif si tombol algoritma nya kakak perempuan tidak mengerti,aktif si tombol algoritma nya kakak perempuan tidak mengerti,aktif si tombol algoritma nya kakak perempuan tidak erti,"['aktif', 'si', 'tombol', 'algoritma', 'nya', 'kakak', 'perempuan', 'tidak', 'erti']"
pada ngampus jamber gais?,0,pada ngampus jamber gais,pada pergi ke kampus jamber gais,pergi kampus jamber gais,pergi kampus jamber gais,"['pergi', 'kampus', 'jamber', 'gais']"
Padahal mau kesana tapi kyknya nama1 belum balik,0,padahal mau kesana tapi kyknya nama belum balik,padahal mau kesana tapi kyknya nama belum balik,padahal mau kesana kyknya nama balik,padahal mau kesana kyknya nama balik,"['padahal', 'mau', 'kesana', 'kyknya', 'nama', 'balik']"
Pagi bu saya dengan nama1 dari Bebek Komar ...sangat bisa bu untuk pesanan besok bu...menu yang di pesan apa ya bu...diantar ke mana ya...nuhun,0,pagi bu saya dengan nama dari bebek komar sangat bisa bu untuk pesanan besok bu menu yang di pesan apa ya bu diantar ke mana ya nuhun,pagi bu saya dengan nama dari bebek komar sangat bisa bu untuk pesanan besok bu menu yang di pesan apa iya bu diantar ke mana iya terima kasih,pagi bu dengan nama bebek komar sangat bu pesanan besok bu menu di pesan apa iya bu diantar mana iya terima kasih,pagi bu dengan nama bebek komar sangat bu pesan besok bu menu di pesan apa iya bu antar mana iya terima kasih,"['pagi', 'bu', 'dengan', 'nama', 'bebek', 'komar', 'sangat', 'bu', 'pesan', 'besok', 'bu', 'menu', 'di', 'pesan', 'apa', 'iya', 'bu', 'antar', 'mana', 'iya', 'terima', 'kasih']"
"nama1  titip pesan, jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng2 bujuk nama1 kuliah lagi",0,nama titip pesan jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng bujuk nama kuliah lagi,nama titip pesan jumat pagi kita kumpul terus bapa minta tolong ke kita buat bareng bujuk nama kuliah lagi,nama titip pesan jumat pagi kumpul terus bapa minta ke buat bareng bujuk nama kuliah,nama titip pesan jumat pagi kumpul terus bapa minta ke buat bareng bujuk nama kuliah,"['nama', 'titip', 'pesan', 'jumat', 'pagi', 'kumpul', 'terus', 'bapa', 'minta', 'ke', 'buat', 'bareng', 'bujuk', 'nama', 'kuliah']"
Pak kalau seporsi berapa ya ?,0,pak kalau seporsi berapa ya,pak kalau seporsi berapa iya,pak kalau seporsi berapa iya,pak kalau porsi berapa iya,"['pak', 'kalau', 'porsi', 'berapa', 'iya']"
Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.,0,pak mau pesen nasi goreng spesial  bungkus ke graha desilla kmr ,pak mau pesen nasi goreng spesial bungkus ke graha desilla kmr,pak mau pesen nasi goreng spesial bungkus graha desilla kmr,pak mau sen nasi goreng spesial bungkus graha desilla kmr,"['pak', 'mau', 'sen', 'nasi', 'goreng', 'spesial', 'bungkus', 'graha', 'desilla', 'kmr']"
Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ? ,0,pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak,pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak,pak mau tanya kalau nilai remed lebih kecil diambil nilai nya remed tetap sebelum nya pak,pak mau tanya kalau nilai remed lebih kecil ambil nilai nya remed tetap belum nya pak,"['pak', 'mau', 'tanya', 'kalau', 'nilai', 'remed', 'lebih', 'kecil', 'ambil', 'nilai', 'nya', 'remed', 'tetap', 'belum', 'nya', 'pak']"
Pak saya pake yang 6.0 malah bingung pak,0,pak saya pake yang   malah bingung pak,pak saya pakai yang bahkan bingung pak,pak pakai bahkan bingung pak,pak pakai bahkan bingung pak,"['pak', 'pakai', 'bahkan', 'bingung', 'pak']"
"Pak, indeks nilai B gabisa diturunin lagi pak? Soalnya kemaren saya liat nilai udah B, terus tiba2 turun jadi B- karena penilaiannya pake + -",0,pak indeks nilai b gabisa diturunin lagi pak soalnya kemaren saya liat nilai udah b terus tiba turun jadi b karena penilaiannya pake,pak indeks nilai b tidak bisa diturunin lagi pak soalnya kemarin saya lihat nilai sudah b terus tiba turun jadi b karena penilaiannya pakai,pak indeks nilai b bisa diturunin pak soalnya kemarin lihat nilai b terus tiba turun jadi b penilaiannya pakai,pak indeks nilai b bisa diturunin pak soal kemarin lihat nilai b terus tiba turun jadi b nilai pakai,"['pak', 'indeks', 'nilai', 'b', 'bisa', 'diturunin', 'pak', 'soal', 'kemarin', 'lihat', 'nilai', 'b', 'terus', 'tiba', 'turun', 'jadi', 'b', 'nilai', 'pakai']"
"Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih.",0,pak mk yang nama kontrak data mining dgn kode ik bukan dwm seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai terimakasih,pak mk yang nama kontrak data mining dengan kode ik bukan dwm seperti yang bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai terimakasih,pak mk nama kontrak data mining kode ik bukan dwm yang bapak sampaikan dulu mengingatkan bapak penginputan nilai terimakasih,pak mk nama kontrak data mining kode ik bukan dwm yang bapak sampai dulu ingat bapak penginputan nilai terimakasih,"['pak', 'mk', 'nama', 'kontrak', 'data', 'mining', 'kode', 'ik', 'bukan', 'dwm', 'yang', 'bapak', 'sampai', 'dulu', 'ingat', 'bapak', 'penginputan', 'nilai', 'terimakasih']"
"Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1",0,pake kamera nama  kamera nama  sama handy cam prodi ,pakai kamera nama kamera nama sama handy cam prodi,pakai kamera nama kamera nama sama handy cam prodi,pakai kamera nama kamera nama sama handy cam prodi,"['pakai', 'kamera', 'nama', 'kamera', 'nama', 'sama', 'handy', 'cam', 'prodi']"
Paket tadi sore mendadak habis.,0,paket tadi sore mendadak habis,paket tadi sore mendadak habis,paket tadi sore mendadak habis,paket tadi sore dadak habis,"['paket', 'tadi', 'sore', 'dadak', 'habis']"
"Paling seikhlasnya aja, yg mau nyumbang mangga, yg ngga, mangga gt",0,paling seikhlasnya aja yg mau nyumbang mangga yg ngga mangga gt,paling seikhlasnya saja yang mau nyumbang mangga yang tidak mangga begitu,paling seikhlasnya mau nyumbang mangga yang tidak mangga,paling ikhlas mau nyumbang mangga yang tidak mangga,"['paling', 'ikhlas', 'mau', 'nyumbang', 'mangga', 'yang', 'tidak', 'mangga']"
"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",0,pas dia ngomong gtu km langsung diem ya nuy kikuk gtu pasti diomongin kek gtu,pas dia bicara gtu kamu langsung diem iya nuy kikuk gtu pasti diomongin seperti gtu,pas bicara gtu kamu langsung diem iya nuy kikuk gtu diomongin gtu,pas bicara gtu kamu langsung diem iya nuy kikuk gtu diomongin gtu,"['pas', 'bicara', 'gtu', 'kamu', 'langsung', 'diem', 'iya', 'nuy', 'kikuk', 'gtu', 'diomongin', 'gtu']"
"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",0,pas sma gak pernah tp kuliah disini org tua aku udah x pulang kampung,pas sma tidak pernah tapi kuliah disini orang tua aku sudah x pulang kampung,pas sma pernah kuliah disini orang tua aku x pulang kampung,pas sma pernah kuliah sini orang tua aku x pulang kampung,"['pas', 'sma', 'pernah', 'kuliah', 'sini', 'orang', 'tua', 'aku', 'x', 'pulang', 'kampung']"
Paspor di perpanjang bayar nya brp nuy?,0,paspor di perpanjang bayar nya brp nuy,paspor di perpanjang bayar nya berapa nuy,paspor perpanjang bayar nya berapa nuy,paspor panjang bayar nya berapa nuy,"['paspor', 'panjang', 'bayar', 'nya', 'berapa', 'nuy']"
"Patah hatinya level tinggi, jd bisa quotes begitu put",0,patah hatinya level tinggi jd bisa quotes begitu put,patah hatinya level tinggi jadi bisa quotes begitu put,patah hatinya level tinggi jadi quotes put,patah hati level tinggi jadi quotes put,"['patah', 'hati', 'level', 'tinggi', 'jadi', 'quotes', 'put']"
"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838",0,pemakaian internet kamu sdh mencapai batasfup kecepatan akan disesuaikan lebih eksis dgninternetgaul bulanan cuma rp  http net axisworld co id info,pemakaian internet kamu sudah mencapai batasfup kecepatan akan disesuaikan lebih eksis dgninternetgaul bulanan cuma rp http net axisworld co id informasi,pemakaian internet kamu mencapai batasfup kecepatan disesuaikan lebih eksis dgninternetgaul bulanan cuma rp http net axisworld co id informasi,pakai internet kamu capai batasfup cepat sesuai lebih eks dgninternetgaul bulan cuma rp http net axisworld co id informasi,"['pakai', 'internet', 'kamu', 'capai', 'batasfup', 'cepat', 'sesuai', 'lebih', 'eks', 'dgninternetgaul', 'bulan', 'cuma', 'rp', 'http', 'net', 'axisworld', 'co', 'id', 'informasi']"
Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016,0,penggunaan terakhir anda adalah   dan telah memenuhi pemakaian pulsa minimum masa aktif kartu anda diperpanjang selama  hari dan akan aktif sampai   ,penggunaan terakhir anda adalah dan telah memenuhi pemakaian pulsa minimum masa aktif kartu anda diperpanjang selama hari dan akan aktif sampai,penggunaan terakhir adalah telah memenuhi pemakaian pulsa minimum masa aktif kartu diperpanjang selama hari akan aktif,guna akhir adalah telah penuh pakai pulsa minimum masa aktif kartu panjang lama hari akan aktif,"['guna', 'akhir', 'adalah', 'telah', 'penuh', 'pakai', 'pulsa', 'minimum', 'masa', 'aktif', 'kartu', 'panjang', 'lama', 'hari', 'akan', 'aktif']"
"penuh nama1 , si nama1  juga nyari, udh penuh..",0,penuh nama si nama juga nyari udh penuh,penuh nama si nama juga mencari sudah penuh,penuh nama si nama mencari penuh,penuh nama si nama cari penuh,"['penuh', 'nama', 'si', 'nama', 'cari', 'penuh']"
"Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan",0,perginya naik kelapa turun di pasar bunga wastukencana terus naik caringin sadang serang atau jalan,perginya naik kelapa turun di pasar bunga wastukencana terus naik caringin sadang serang atau jalan,perginya naik kelapa turun pasar bunga wastukencana terus naik caringin sadang serang jalan,pergi naik kelapa turun pasar bunga wastukencana terus naik caringin sadang serang jalan,"['pergi', 'naik', 'kelapa', 'turun', 'pasar', 'bunga', 'wastukencana', 'terus', 'naik', 'caringin', 'sadang', 'serang', 'jalan']"
